"annotation"	"coefficient.agl"	"pvalue.agl"	"adj.pvalue.agl"
"THC2426708"	-0.132529522602538	0.0164915847028484	0.0278030473398124
"AK172861"	0.21866874469925	0.0164986606424261	0.02781390923222
"VDAC3"	0.732830834034119	0.0165014492898363	0.0278175429298464
"FLJ14346"	0.22684420143625	0.0165043126918162	0.0278213023623106
"OGT"	-0.251914876682674	0.0165063928984766	0.0278237018951743
"THC2436786"	-0.28191516903832	0.0165070028566144	0.0278237018951743
"PSPC1"	-0.198594921048027	0.016512787852396	0.027832170973382
"A_24_P499481"	0.589038773448186	0.0165138715806489	0.027832170973382
"IFRG15"	-0.385412846688257	0.0165139279459192	0.027832170973382
"ENST00000298453"	0.430803408589968	0.0165277535028308	0.0278544036188614
"HP1BP3"	0.201677568645998	0.01653670117482	0.0278684141211836
"ARL2L1"	-0.249725953134594	0.0165979193149406	0.0279705087814896
"BX108121"	-0.281090457117396	0.0165990375467619	0.0279713202327119
"A_32_P51975"	-0.262485685458202	0.0166108760306868	0.0279901958077596
"AA234275"	0.345323499223227	0.0166266146130159	0.0280156415527924
"THC2406727"	-0.287904804564324	0.0166303538212206	0.0280208673232862
"THC2374166"	0.287545951100283	0.0166343016835313	0.0280264442455785
"SLC25A26"	0.233116898073822	0.0166352462143461	0.0280269607456352
"ENST00000294573"	-0.14160197336629	0.0166360306888478	0.0280272075545242
"PPARGC1A"	0.285433668322352	0.0166533506746904	0.0280553111358601
"NR2C1"	-0.15097697749879	0.0166786319320583	0.028096824120226
"AK3"	-0.228236864159358	0.0166848726255575	0.0281062594161343
"ENST00000324925"	-0.277620187649183	0.0166883563283691	0.0281110499180055
"BC032026"	0.368516176884109	0.0167019367677425	0.0281328470589201
"IMAA"	-0.242089564517216	0.0167045900600888	0.0281362374790952
"WNT10A"	0.156825805646751	0.0167217262085088	0.0281640207823486
"WWP2"	-0.159640449417314	0.0167233828839695	0.0281657312327735
"FAT4"	0.177908961276387	0.0167282001830994	0.0281727645100149
"TMEM31"	0.140482149199473	0.0167423812099603	0.028195566546606
"FBXL18"	0.30606540731706	0.0167572575878369	0.0282195378192687
"KIAA1971"	0.396745832901406	0.0167610422981437	0.0282248293928147
"KRTHB1"	0.648474974385538	0.0167659106385017	0.0282319452742542
"DPEP3"	0.641808455838138	0.0167671699799443	0.0282329836868123
"TMEM30A"	0.243651689825528	0.0167702426485157	0.0282370752286975
"SPPL3"	0.14306353029433	0.0167774490602799	0.0282481264244655
"THC2392297"	-0.30714530524524	0.016790863851355	0.0282696293969216
"SIX5"	-0.472911282004131	0.0168007222317685	0.0282851432652649
"A_24_P477048"	-0.946527272247949	0.0168033780976505	0.0282885304927337
"ALS2CL"	0.243656271904968	0.0168175832046363	0.0283113598928141
"THC2316547"	0.18737715313146	0.0168254034226432	0.0283234393899736
"A_24_P383901"	-1.73889158828204	0.016851181793856	0.028365747083527
"KIAA0082"	-0.244656928578892	0.0168603530947524	0.0283800977740744
"AF119882"	-0.175766644946467	0.0168728768810287	0.0284000902015506
"KNSL8"	0.393295893349178	0.0168838656686725	0.0284174975169707
"ZNF283"	0.84267659845298	0.0168885781993564	0.0284243402373736
"PCDHGA9"	0.254500027310118	0.0168942578206441	0.0284328100340466
"SPAG9"	0.174281547236894	0.0169052897525913	0.0284502867039952
"FLJ13769"	0.158545123632282	0.0169238363675044	0.0284804081770097
"A_23_P49424"	0.20182236871972	0.0169387142893999	0.0285043536906315
"NPEPL1"	-0.181899053393601	0.0169517564399213	0.0285252082645337
"DNAJC5G"	0.310648376381972	0.0169530090619548	0.0285262234219678
"X92185"	0.212317444356104	0.0169737418064639	0.0285600157531796
"NBR2"	-0.19845874174869	0.0169841322531094	0.0285764042133799
"FLJ22833"	-0.31377848952316	0.0169891864716982	0.0285838133693912
"BC020539"	-0.355719017210612	0.0169989546162937	0.028599152697932
"LOC92691"	0.272831757032541	0.0170016699909584	0.0286026256796535
"AL110180"	0.287422251651139	0.0170074936104411	0.0286113273263495
"SLC22A7"	0.433899471296677	0.0170314889748177	0.0286505970573508
"CRSP9"	-0.185658347338152	0.0170383843465573	0.028661099047657
"THC2339791"	0.207821998553026	0.0170516958680397	0.0286823927395509
"FLJ11088"	0.463627456834977	0.0170534137608724	0.0286841840848797
"LOC440510"	0.131495499833775	0.0170572944730435	0.0286896130592776
"FGFBP1"	-0.245882582409487	0.0170707905336706	0.0287112135886172
"THC2340193"	-0.258429094369927	0.0170775020193431	0.0287214019835291
"DNAJB7"	0.1688172579539	0.0170826151953226	0.0287289016210748
"MYL1"	-0.266957362578591	0.0170861007261212	0.0287336634766003
"PML"	0.280578079465044	0.0171011406115001	0.028757855160152
"THC2425852"	0.57651500441242	0.017110992948519	0.0287733217692398
"THC2350023"	0.262591374331799	0.0171147958510458	0.0287786150398949
"SHOX2"	0.281201758262158	0.0171279691385429	0.0287996636515991
"BM999343"	0.215694061698149	0.0171488940175183	0.0288337439943201
"FLJ37927"	0.187566803525172	0.0171498273200422	0.0288342096519871
"A_24_P539226"	-0.252278854681939	0.0171593801106938	0.0288491667678105
"EIF4B"	-0.256116259695347	0.017172952339421	0.0288708801508975
"THC2407032"	-0.209637783860688	0.0171912044107914	0.0289004592442398
"GRHL3"	-0.147827077670656	0.0172208528221805	0.0289491939437191
"GK001"	-0.163103002742199	0.0172314151691123	0.0289658414247445
"SYNJ2BP"	-0.27150499207542	0.0172442125996297	0.0289862446418341
"FLJ32549"	-0.185703817286743	0.0172571787472226	0.0290069298876736
"APC"	0.236715588376927	0.0172640184096673	0.0290173161707578
"C6orf206"	0.439401708267985	0.0172707258405604	0.0290271077444665
"THC2326212"	-0.155872234026185	0.0172711654488314	0.0290271077444665
"SEMA6A"	0.190496877687154	0.0172897912585801	0.0290572999150989
"ELMO2"	0.182933999755877	0.0173097062688978	0.0290896563290979
"PRSS33"	-0.218576040015487	0.0173195657092212	0.0291051121250018
"AF103312"	-0.179781637394163	0.0173338764326124	0.0291280467261254
"LOC441624"	0.456298099412488	0.017339859391075	0.029136986035393
"THC2373173"	-0.180140295523744	0.017348716331178	0.0291507537634339
"AL080134"	0.208875765305358	0.0173601790687039	0.0291688987480774
"BX350880"	-0.142509724702995	0.0173610498340575	0.0291692461949738
"ENST00000319163"	-0.193469767955239	0.0173729914898287	0.0291881937104048
"C6orf155"	0.181909116716771	0.0173757101099211	0.0291916448368559
"AK093729"	0.177685347107425	0.0173859772752747	0.0292077769667339
"THC2253738"	0.247744890926227	0.017404071126508	0.0292370558930298
"ZNF682"	-0.312745902880512	0.0174177542163329	0.0292589232363765
"LOC286334"	-0.279817727510223	0.0174240992107507	0.0292684626018999
"NAP1L1"	-0.203866262760873	0.0174330363509794	0.0292823552777731
"STRN3"	-0.162818826653025	0.0174370632571111	0.029287999462747
"DMRTB1"	0.154848384296978	0.0174393865341765	0.029290781840989
"FLJ25222"	0.573190109140499	0.0174475092892713	0.0293033043004542
"BG547557"	0.270247587492564	0.0174586834154077	0.029320950421373
"LOC200383"	0.144738727897085	0.01746437194145	0.0293283092338291
"LRAP"	-0.371983820680166	0.0174644002994917	0.0293283092338291
"FLJ36644"	0.320252639910486	0.0174716070266134	0.0293392900992376
"PDE5A"	-0.224134775178573	0.0174750288809729	0.0293432820041509
"MGC33887"	0.133619472424174	0.017475320094571	0.0293432820041509
"PIP"	0.242470973049227	0.0174777292832191	0.0293462056696643
"L11573"	-0.235148562759549	0.0174827722407584	0.029353551206144
"UHRF2"	-0.156783056736277	0.017487317859114	0.0293600611812557
"C10orf83"	0.129730837023367	0.0175211061459631	0.0294156653073836
"ACAD8"	0.180909019975685	0.0175513289443993	0.0294652794197648
"PFDN1"	0.363456765709081	0.0175636908528475	0.0294849059137317
"THC2406964"	-0.271537735759583	0.0175644266333473	0.0294850143840115
"AI369133"	0.208589716158938	0.0175763680843761	0.0295039328384367
"ENTPD3"	0.248221494217276	0.0176121161107221	0.0295628103645167
"A_32_P133402"	0.200836245472568	0.0176405220285329	0.0296093597690551
"CR598345"	-0.180146200874335	0.0176815895357586	0.0296771570984722
"HSF2"	0.295262378831978	0.0176870843023642	0.02968524548184
"AF161343"	0.21211796978992	0.0177036263183126	0.0297118737694755
"A_24_P118719"	-0.31015681751341	0.0177101892730381	0.0297217528728975
"A_24_P464963"	-0.215056105131221	0.0177170706953026	0.0297321656625922
"BI086245"	-0.202385708711821	0.0177259207348985	0.0297458811950351
"HDAC9"	0.207887031982503	0.0177344947829266	0.0297591325557199
"BX107702"	-0.259457641261757	0.0177443849175544	0.0297745912613377
"AL833832"	-0.191454234713567	0.0177452386501145	0.0297748865303713
"THC2373518"	0.300359825080512	0.0177539046605701	0.029788289563591
"BC045098"	0.232732403947014	0.0177595199323993	0.0297965731038128
"MCTP2"	-0.321935831405408	0.0177651025635026	0.0298048012494646
"MIB1"	-0.25615837361449	0.017771172869039	0.0298138469147541
"AF116620"	-0.148186021997237	0.0177833259474314	0.0298330962766491
"A_32_P147500"	-0.296017838120225	0.0177853396289922	0.0298353350863471
"THC2445013"	0.214917405038833	0.0177873186858256	0.0298375156434765
"AK025947"	0.229687968298843	0.0177925618944855	0.0298451713091501
"THC2421989"	0.180873335235587	0.0178118060088267	0.02987631055606
"C21orf55"	0.24119200227269	0.0178317347071604	0.0299085956559356
"A_24_P384379"	-0.295723044591309	0.0178632187716612	0.0299602589950692
"ENST00000358746"	-0.212501900402135	0.0179110571244484	0.0300393468173683
"LOC134145"	-0.18412502551768	0.0179289646356838	0.0300682323119001
"GNS"	-0.353950044349455	0.0179407564291959	0.0300868594705683
"NMES1"	-0.239075138109648	0.0179537252068533	0.0301074589480578
"AP1B1"	0.187243791786106	0.017956612033584	0.0301101412544404
"OR7A17"	0.144447632920048	0.017957356709748	0.0301101412544404
"ARHGEF15"	0.567724038289352	0.0179573809124841	0.0301101412544404
"NEK1"	0.243540706488115	0.0179611488569239	0.0301153097375492
"AK127194"	-0.23689983804299	0.017979318890933	0.0301446247690091
"ADAM22"	-0.21389899607799	0.0179877069721903	0.030157537495527
"NP186315"	0.153901888904165	0.0179950028105107	0.0301686180914572
"BC021296"	-0.264026440064805	0.0179962403292206	0.0301695414578512
"A_24_P384411"	-0.583952407177027	0.0179997328901323	0.0301742450429827
"CYP51A1"	-0.185389950658109	0.0180008651359147	0.0301749916543622
"CDC2L2"	-0.194394112942906	0.0180025566833267	0.0301762022357992
"ZNF623"	-0.186953350006511	0.0180029611071467	0.0301762022357992
"AK094219"	0.178428711862717	0.0180300440703051	0.0302204450992969
"BM986990"	0.147824607013058	0.0180514890974868	0.0302552351128036
"ABHD2"	0.324728019267482	0.0180603575942404	0.0302686756880715
"NPAL3"	-0.174868173871906	0.0180608862946762	0.0302686756880715
"KIAA1935"	0.388801174551107	0.0180638652211417	0.0302725132764925
"BF939304"	0.203599786164685	0.0180938466525816	0.0303216012700577
"AL079999"	0.207823361004402	0.0181179083366589	0.0303607656064144
"CYP4F2"	0.379843172345216	0.0181322223713618	0.030383593126456
"C20orf32"	-0.208216761691084	0.0181599593002413	0.0304289103676444
"AK097700"	-0.36115857555782	0.0181610842285774	0.0304296346636269
"ENST00000339700"	0.273330352036533	0.0181776720521631	0.0304562666256132
"ENST00000216214"	-0.180920548183212	0.0181888157908887	0.0304737754665928
"FGF17"	0.338671201448642	0.0182037480930037	0.0304976301378135
"PPP1R2P9"	0.199705258571849	0.0182114798134193	0.030509419962755
"AU144005"	0.258590131549251	0.0182261358118654	0.0305328085856871
"SOX8"	0.694612547870492	0.0182284942025382	0.0305355949975864
"ABTB2"	0.146022801436844	0.0182328755405013	0.0305417698226861
"AK023696"	-0.485588697969144	0.0182362955639631	0.0305463339467138
"XCL2"	-0.37235157372498	0.0182380726859674	0.0305481459191412
"THC2408431"	0.236050682978475	0.0182395021745504	0.0305493755015507
"FLJ14681"	-0.197933308126255	0.0182489960741201	0.030564111571947
"BC015836"	0.247748895259039	0.0182520515755725	0.0305680636562264
"MGC42157"	0.471463718435098	0.0182584885726396	0.0305776784646474
"MCF2L"	0.173169896561518	0.018277848514543	0.0306089339035714
"THC2278608"	3.69452794448641	0.0182816956118866	0.0306142094200576
"POU2F2"	0.182448139135375	0.0182855722082438	0.0306195339310219
"RABEP2"	-0.226262744588397	0.0182908168066906	0.0306271486939597
"APOF"	-0.283186438274415	0.0182979035287725	0.0306369810071801
"DKFZp434I1020"	-0.131185592679227	0.018298083532503	0.0306369810071801
"AK097954"	-0.243009740328975	0.0183017761564443	0.0306419958202963
"GSTM4"	0.295023130912952	0.0183047576328553	0.0306458196482076
"THC2380681"	0.338952428515661	0.0183090446699309	0.0306518288706503
"LOC124491"	-0.138399894054958	0.0183258017827242	0.0306784703526692
"LOC92691"	0.538374806340025	0.0183263549080398	0.0306784703526692
"THC2440787"	-0.210476896624537	0.0183311418935135	0.0306853145299474
"P2RY4"	0.233456743479325	0.0183344906670656	0.0306897507904309
"GVIN1"	0.19853692808814	0.0183457094103596	0.0307073596017111
"FLJ90013"	0.221557231360139	0.01834800074435	0.0307100247914062
"NTSR1"	0.338191680982216	0.0183605767610147	0.0307299031426446
"LOC441180"	-0.192837445001375	0.018363111319052	0.0307329743364424
"ZNF621"	-0.154103612432832	0.0183714781659489	0.0307458059926972
"SRF"	0.29660135612527	0.0183792342630574	0.0307576145826969
"FGIF"	-0.218685864412502	0.0183870668651052	0.0307695502990605
"ENST00000305570"	0.467740375961673	0.0183877732400131	0.0307695602867107
"Pro25G"	-0.325771376072157	0.0183915239041655	0.0307746643038735
"LOC51336"	-0.15391787011326	0.0184055347212154	0.0307969356632152
"FLJ38281"	0.242871394456724	0.0184287679693238	0.030834636108332
"OR6M1"	0.302708468918236	0.0184336314911422	0.030841599003594
"WDR52"	-0.187609755689597	0.0184430332027521	0.0308561539961194
"CYP3A43"	0.249989159569713	0.0184476542689957	0.0308627099162669
"GPR42"	0.192713883663684	0.0184504225043553	0.0308661656907399
"OSCAR"	0.167061989218586	0.0184602768002953	0.0308814734836749
"TMPRSS6"	-0.180491260537042	0.0184613155553394	0.0308814734836749
"CENPC1"	-0.179931416464262	0.0184616816849549	0.0308814734836749
"ZNF44"	-0.208556823710866	0.0184729945825537	0.0308992204160131
"CTAGE3"	-0.166561293413298	0.0184738151043031	0.030899416384814
"GPR125"	0.151016573771087	0.0184783544813677	0.0309058322820744
"AK023633"	0.404873546151267	0.0184808586240758	0.0309088438045561
"N64650"	-0.250040401160987	0.0184917405549013	0.0309258662371468
"CNOT4"	0.200647946371963	0.0184933998528919	0.0309274638904182
"FLJ90586"	-0.170003834564051	0.01849785168975	0.0309337313506817
"SSX4"	-0.249876543745685	0.0185054135653518	0.0309451990156244
"BQ009471"	0.196875866213441	0.018508141120363	0.0309485820477568
"UBE1"	-0.149172712423398	0.018510487671094	0.030951327746311
"ZNF407"	-0.158513505995313	0.0185250700371451	0.0309745319251663
"RCN3"	-0.209000204128367	0.0185278166413872	0.0309779453043875
"DLX6"	-0.187952170392585	0.0185322405881926	0.0309841627827634
"AF085968"	0.293119069422847	0.0185438517831577	0.0310023957333753
"AK127048"	0.194832490794294	0.0185462496352844	0.031005224626215
"A_23_P103315"	-0.310362675337157	0.0185489080198663	0.0310084888397864
"ST6GAL1"	-0.240818728005797	0.0185586177194725	0.0310235401458961
"SLC9A1"	-0.258547109441874	0.0185927820703295	0.0310794684042329
"THC2436975"	-0.271182338512223	0.0185964864685964	0.0310844778575417
"C4orf16"	-0.211570580651725	0.0185972263072367	0.0310845317849262
"EIF3S10"	-0.559791770966281	0.018605021549226	0.0310963780885348
"KLK15"	0.181241797495988	0.0186066841116229	0.0310979737381664
"MGC35048"	0.212413689418122	0.0186238972113311	0.0311255584109787
"LOC286103"	0.29062789640932	0.0186395661293956	0.0311505603389691
"ENST00000326227"	-0.308344091603889	0.0186562979428387	0.0311773366146853
"LOC147804"	0.251321419444155	0.0186642651918507	0.0311894645723761
"THC2361394"	-0.166966822864197	0.0186768759715254	0.0312090896742947
"BX115350"	-0.212533250724931	0.018677429983995	0.0312090896742947
"THC2273762"	0.530680801392431	0.0186801517610171	0.0312124504417025
"LOC347512"	-0.19959841302743	0.0186929469216423	0.0312326418139683
"MTMR11"	-0.318372565794512	0.0187033763123439	0.0312488790133711
"THC2451747"	0.199713381387223	0.0187082762168472	0.0312547051365638
"A_32_P67355"	-0.196915996381545	0.0187082863187972	0.0312547051365638
"XRN1"	-0.366692464640793	0.0187127360903525	0.0312609502675316
"MAP4"	0.318686529145254	0.0187302478256877	0.0312890150289105
"ENST00000339569"	0.181626160441652	0.0187579400979962	0.0313340836702943
"NRG2"	0.297803299324258	0.0187636458049919	0.031342422960422
"A_24_P358534"	0.356002334872929	0.0187666343841119	0.0313462231522915
"SCGB3A1"	0.399519692298542	0.0187701631697682	0.0313509253368978
"TUBB1"	-0.274532125347345	0.0187834460858545	0.03137191841226
"NUDT22"	0.538025192486569	0.0187865133273914	0.0313758484255487
"DLG3"	-0.127656446117864	0.0187918080795309	0.0313834982224624
"FLJ34969"	0.182477020349262	0.0187942597053488	0.0313863994189795
"ENST00000268763"	-0.160272366420228	0.0187950230628867	0.0313864810953615
"AK128103"	0.20175158558582	0.0187962732252441	0.031387375667409
"ENST00000316752"	-0.23190367728625	0.0188033793843843	0.0313980485664748
"BQ695043"	0.214081346331502	0.0188063113721612	0.0314017508510229
"DOCK2"	-0.248984198802634	0.0188320538049118	0.0314435390408415
"C14orf172"	0.201377936099823	0.0188357421480033	0.0314485021398576
"FLJ38359"	0.339938110086802	0.0188450710896708	0.0314628821510405
"MGC32020"	-0.377496055888212	0.0188514319899958	0.0314723059493998
"NP109438"	-0.264058596616572	0.0188899225682374	0.0315353672181355
"GATA5"	-0.31845569272417	0.0189035589389243	0.0315569329588799
"TNNT3"	0.164118677003119	0.0189048017124846	0.031557808413997
"MECT1"	0.161059401712118	0.0189353008233843	0.0316075195862944
"STAT2"	-0.147622094732928	0.0189399221458785	0.0316140324400847
"AF116626"	0.240409706680964	0.0189481099807032	0.0316264977037337
"AW383740"	0.358830446043008	0.0189528337333346	0.0316331803023867
"SPIN"	0.224510232406759	0.0189616368948754	0.0316466708619699
"LARP4"	-0.783849490664541	0.018969071612467	0.0316578765720962
"KLK5"	0.291241258060693	0.018987500754313	0.0316874295562121
"LOC388817"	-0.251941737051493	0.0190062316891163	0.0317174839253397
"NIPSNAP1"	-0.163746179766377	0.0190270233656451	0.0317509748338584
"THC2279735"	0.177098958784364	0.0190534254024371	0.0317938250220102
"THC2379429"	0.354490861852438	0.0190609440459703	0.0318051630539168
"ZNF396"	0.260370480912757	0.0190678936881891	0.0318155508228886
