"annotation"	"coefficient.affx"	"pvalue.affx"	"adj.pvalue.affx"
"SPG21"	0.270179218437416	0.019653945334107	0.0357385112490673
"TRAPPC2L"	0.332706592262445	0.0196824506119168	0.0357888908583305
"LONP2"	0.178913514954892	0.019694061411676	0.0358085481430417
"FBXL17"	0.55493608162243	0.0196963888152689	0.0358113250656555
"SARNP"	-0.334371600190007	0.0197156149117767	0.0358448251611276
"NEDD9"	-0.316524710947807	0.0197211944350653	0.0358535128010311
"OCLN"	0.226180790664989	0.0197327929611874	0.0358731419542185
"ALKBH8"	-0.477952532858327	0.0197507393454037	0.0359037702343069
"CLEC10A"	0.0898710893034221	0.0197512451277788	0.0359037702343069
"ATXN3"	0.262689412175323	0.0197673390696482	0.0359315663797082
"ADAMTS6"	-0.995656534106238	0.0198006075580269	0.0359905775846587
"TMCC1"	0.328372354411517	0.0198288047220187	0.0360403664773664
"LOC100128079"	0.0973270151634142	0.0198570753495568	0.0360902848464879
"TPP1"	0.334203943051039	0.0198595481943768	0.0360933135299086
"PEX19"	-0.227021310704746	0.0198637244853044	0.0360994377335559
"TAF3"	0.543916860714743	0.0198707793402742	0.0361107926000208
"CFLAR"	0.255746987389705	0.0199067232044553	0.0361746438644931
"NUMA1"	-0.381016411537237	0.0199130293106755	0.0361846341789929
"SPATS2"	-0.396170132602806	0.0199220119389855	0.0361994870829944
"ZFYVE16"	0.123819655597859	0.0199282751391993	0.0362093976181392
"B4GALT1"	-0.785419892690389	0.0199308550609679	0.0362126151548199
"SDSL"	-0.491148234460265	0.0199461328835322	0.0362389024655097
"STAM2"	-0.268530747254236	0.0199486401180963	0.0362419864877418
"FBRS"	-0.48578188279183	0.0199724268108719	0.0362837284602769
"GAPVD1"	0.119245749200239	0.0199884347686477	0.0363113360598124
"SLCO4A1-AS1"	-0.319052611173585	0.0200077773452012	0.0363449988985236
"BBC3"	-0.2308571790493	0.0200222926902886	0.0363698904844578
"NRF1"	0.29362635969308	0.0200321336260302	0.0363862894710473
"YWHAZ"	0.213095074855782	0.0200351695893349	0.0363903271028072
"TIRAP"	-0.700524203298977	0.0200468921822693	0.0364093485306762
"ZNF85"	-0.156267541097828	0.0200472691000414	0.0364093485306762
"AIM1L"	-0.394852455579783	0.0200581237148969	0.0364275841983414
"SIPA1"	-0.287791214771447	0.0200696125622829	0.0364469701699141
"LOC100287590"	-0.411523213939325	0.0200786373764761	0.0364618799976289
"TMEM259"	0.766032050303978	0.020079664745451	0.0364622662128212
"NUCB2"	-0.154440470766807	0.0200834406470694	0.0364676432002693
"LOC101928238"	0.278229699257019	0.0201003999167758	0.0364969572264684
"REPS1"	-0.205783137781039	0.0201059775160473	0.0365056036392784
"KLHL17"	-0.204609798269697	0.0201129980676931	0.0365168691540981
"CXorf57"	0.403521359640574	0.0201260913756225	0.0365391589164108
"PCDHB12"	0.445088709018651	0.0201312572769607	0.0365470551530303
"FAF1"	0.58583105332303	0.0201421835559655	0.0365654079350528
"SERPINB9"	-0.246800632964433	0.0201465054668139	0.036571770378127
"TRIM51"	-0.610811452666388	0.0201500820595417	0.0365767793906898
"SNX29P1"	0.565212072553486	0.020158607883363	0.0365907404565153
"KLKB1"	0.208146897560591	0.0201594083067467	0.0365907404565153
"LILRB4"	0.302534318142081	0.0201897823221987	0.0366443853202614
"AMFR"	-0.246958533902591	0.0202256470121058	0.0367079909843393
"AFF3"	0.483602321530603	0.0202378499101532	0.0367286489022675
"PANK3"	0.147505850313431	0.0202409230116964	0.0367327366114461
"LRRC28"	-0.317228958462655	0.0203282864412709	0.0368897858316312
"LINC00092"	0.426093045864415	0.0203341436782702	0.0368989188479022
"ZNF684"	-0.400335811240689	0.0203445547536345	0.0369163143139537
"HNRNPA2B1"	0.157500410116671	0.0203508902176011	0.0369263132481535
"MCFD2"	-0.274998710554789	0.0203644066643322	0.0369493406035939
"MESP2"	0.206648012304539	0.020367918957462	0.0369542152124278
"RANBP1"	-0.411716434184481	0.020371743581085	0.0369596560750352
"LINC01125"	0.308273651260684	0.020376400453193	0.0369666063511596
"DCAF5"	0.0811299952621134	0.0203932001444381	0.0369955845188468
"TLE4"	0.440904996030936	0.0203951389770569	0.0369976021423946
"SRCAP"	-0.145474012458581	0.0204043736080704	0.0370128539376161
"FGF14-AS2"	0.225262253249091	0.0204608594686162	0.0371138131789489
"ZNF652"	0.285254506579472	0.0204784877145231	0.0371436981030865
"LUC7L3"	-0.241310718781272	0.0204789948697775	0.0371436981030865
"GIGYF1"	-0.239232573840029	0.0204984488104849	0.0371774759882506
"DNAJB12"	0.381017506830756	0.0205180866491825	0.0372115846531653
"DCHS1"	0.234278244679155	0.0205636522432069	0.0372927112037346
"C1orf95"	0.251635945691047	0.0205831788688645	0.0373266107558711
"CNOT4"	0.40869909515217	0.020589919731841	0.0373373221311241
"SLC2A1-AS1"	0.191932400986982	0.0205919237044019	0.0373394432102022
"RPL37"	0.20821723116184	0.0205930000552096	0.0373398821241729
"RAD18"	-0.649445071855601	0.0206382524843147	0.0374204192265431
"MACC1"	-0.34922434886673	0.0207180416164684	0.0375635677774623
"MAMDC4"	0.253711807254391	0.020765672551491	0.0376484015520752
"MDM1"	-0.47604702099707	0.0207700293638178	0.0376547751531992
"INPP5F"	-0.7059836722736	0.0207727588612983	0.0376581981365954
"MLLT3"	0.530439023636252	0.0207792859878006	0.0376685051508771
"RHOQ"	-0.221576244688849	0.0207852979696937	0.0376778775184938
"BARX1"	-0.347927041603706	0.0208177875516135	0.0377352435972628
"CNOT6"	-0.153198265577902	0.0208339294593796	0.0377624215512852
"ZNF551"	-0.328922468963785	0.0208344685710494	0.0377624215512852
"HAPLN1"	0.547208623675518	0.0208372545237032	0.0377659416644878
"FOLR3"	-0.276115579035322	0.0208458260774332	0.0377799470306378
"ZNF43"	-0.351755263373926	0.0208917827126808	0.0378617033968555
"RGR"	0.386798576842933	0.0208991912860635	0.0378735961938315
"LOC100289333"	0.190573650592193	0.0209240666508473	0.0379159647664167
"DFNB31"	-0.221929990295856	0.0209242652106025	0.0379159647664167
"GRHPR"	-0.158385864525673	0.0209361201898775	0.0379359107375772
"MED16"	-0.222255992209186	0.0209444179825552	0.0379494097901801
"CEP89"	-0.516347023646776	0.0209454259795915	0.0379496998276494
"HSPB8"	0.263081725969283	0.021005068086672	0.0380562209969271
"TIAF1"	0.0959846965494989	0.021015299184939	0.038073216091367
"PAGR1"	-0.0897475591075201	0.0210199208679514	0.0380800476974715
"ZNF391"	0.199848605485295	0.021021775307432	0.0380818657678066
"ANKEF1"	-0.452287824168006	0.0210238643303754	0.0380841086319781
"CRH"	0.349810494098989	0.0210292673596362	0.0380923542960935
"CUL7"	-0.283228445777433	0.0210567911145709	0.0381406670898756
"TMEM260"	-0.180910232045669	0.021059914239343	0.0381447803195481
"LRRN2"	0.263267599451855	0.0210749868689101	0.0381705358870519
"ZNF333"	0.337879231918395	0.0210773190793933	0.0381732151471887
"NFKBIB"	-0.166230913096528	0.0210895297247475	0.0381937843386396
"PITX1"	-0.833343219063505	0.0210923567926411	0.038197358606921
"PRKCQ-AS1"	0.0918338399127582	0.0211227739868285	0.0382508951063928
"CCDC84"	-0.198260274720746	0.0211241959321469	0.0382519223636174
"EPS8L2"	-0.619778833984269	0.0211287787556597	0.038258673058555
"ZRANB2"	-0.145678689558	0.0211423172472605	0.0382816389157048
"STX6"	-0.212817572929897	0.0211488282303573	0.0382918789707461
"DNAH2"	-0.146458317919333	0.0211661362701147	0.0383216664605685
"CSPP1"	-0.527870957687656	0.0211693542141626	0.0383259422033518
"SPATA17"	-0.320021789508928	0.0211775521246112	0.0383392331886215
"SAMHD1"	0.21395866039145	0.0211786201625039	0.0383396159039366
"GTF3C4"	-0.226921080401645	0.021188224461963	0.0383554511413855
"SZT2"	-0.11185487215719	0.0212001974471559	0.0383755727783583
"LOC389834"	-0.504158870428294	0.0212130222425393	0.0383972346310398
"YY1AP1"	-0.0899978883874619	0.0212283740228551	0.0384234685876533
"TESK2"	0.358048394020523	0.0212376516159785	0.0384387065563221
"DCK"	-0.167293312040912	0.0212413995166506	0.0384439353296622
"HYI"	-0.121996489238089	0.0212434944725063	0.0384461722042657
"KDM6A"	0.884343195994685	0.0212718450548199	0.0384959240335417
"TRIM33"	-0.459554619036946	0.0212759571616503	0.0385018089409194
"VPREB3"	0.304866928433443	0.0212849865923343	0.0385165915952983
"EIF5B"	-0.462322131731967	0.0213067089839909	0.0385543408784466
"SCNN1A"	0.307136013690925	0.0213128903603114	0.0385639668876531
"MMAB"	0.34103430341792	0.0213384948271653	0.0386087352233429
"MBD2"	-0.692875033427698	0.0213504394632859	0.0386287855689381
"PRMT9"	-0.396202365070924	0.0213576700533393	0.0386403056393909
"ZNF607"	0.22854670879879	0.0213711690689437	0.0386631651582377
"FAM200A"	-0.403500758562023	0.0213772267804601	0.0386725611069633
"GALNT4"	-0.412495127997727	0.021385131314727	0.0386852971634906
"ZNF280B"	0.318395096232823	0.0213975246788115	0.0387061520703617
"ZDHHC3"	0.207284680811159	0.0214002935484283	0.0387095961707738
"HOXA9"	-0.732916519743332	0.0214520699675163	0.0388016829722826
"FAM89A"	-0.0833119010552395	0.0214708129116078	0.0388340150604937
"KDM6A"	-0.419678385890634	0.0215097918461984	0.0389029436623477
"ZNF354C"	0.394689518659106	0.0215264439898923	0.0389314877444386
"STARD3"	-0.241401302274802	0.0215309195787463	0.038938008593275
"SMC1A"	0.323425369749013	0.0215854766568624	0.0390350960949748
"RPTOR"	-0.20344328936486	0.0216028898611765	0.0390644606690008
"MCAM"	0.163082531392882	0.0216035883145824	0.0390644606690008
"LY6G5C"	0.44851908941155	0.0216043330610222	0.0390644606690008
"CNFN"	-0.345244192892513	0.0216123730842668	0.0390772379262517
"TTC17"	-0.480065549203559	0.0216136395524604	0.0390772379262517
"TMEM88"	0.28070249487955	0.021614018787746	0.0390772379262517
"DEDD"	-0.216448493515003	0.0216334322846413	0.0391107567996205
"CCDC170"	-0.293589763292466	0.0216384291493925	0.0391182104055503
"NFAT5"	-0.363814981280627	0.0216448859071425	0.0391283025147455
"RGS11"	0.439972055696762	0.0216617054176999	0.0391571262035856
"LINC00909"	-0.217900481904697	0.0216826381676482	0.0391933826264645
"ZNF17"	0.509975645927417	0.0216936656624837	0.0392117321751998
"CEP295"	-0.352984163417263	0.0217021990202465	0.0392255722215552
"RNF38"	0.175038580806486	0.0217167121754977	0.0392502188800459
"PREPL"	0.986487496203349	0.0217895030514	0.0393792240698663
"HIST1H2AK"	-0.345844197470249	0.0217898490501886	0.0393792240698663
"ENDOV"	0.202021813463519	0.0218110233595206	0.0394158992763751
"CMTM1"	0.431550444790054	0.0218138705865344	0.0394194529806168
"ARHGAP1"	-0.0996544194955427	0.0218149869811426	0.0394198787680886
"MDFIC"	-0.548303221398079	0.0218211886471448	0.0394294932815864
"TBC1D2B"	-0.198565644253874	0.0218258052388891	0.0394362430065288
"ZMIZ1"	-0.551958029928316	0.0218697302374028	0.03951401423056
"B2M"	-0.339526407792701	0.0218769860810233	0.0395255283805215
"ZNF19"	-0.440182000746501	0.021879096372167	0.039527745417701
"THRAP3"	-0.15288378837369	0.0219057044004001	0.0395742191872249
"PHTF1"	0.200525065679484	0.021907218789596	0.0395753575841436
"BMS1P5"	-0.196782315833031	0.0219147835248882	0.039587425389082
"NAA60"	0.138659008888495	0.0219209891829126	0.0395970372470612
"UGT1A1"	-1.03957287213782	0.0219279514959569	0.0396071047347389
"LPP"	0.206359836956125	0.021928332474352	0.0396071047347389
"PARP10"	-0.335390943385368	0.021949073595721	0.0396429676291401
"CDH23"	0.263221095252006	0.0219670494867307	0.0396738334541835
"KLHL5"	-0.363155898909184	0.0219760736515056	0.0396885300761353
"PUM1"	0.123113029906006	0.0219815213454763	0.0396967667085557
"SPTB"	0.181488702405951	0.0219827444758307	0.0396973737798692
"MROH7"	0.140164190214519	0.0219948606368468	0.0397176511060203
"GAB1"	0.469990089453216	0.0220337490145779	0.0397862693010752
"ANKFY1"	-0.155307163695435	0.0220416635029802	0.0397989547641659
"KIF25-AS1"	0.336184676827332	0.0220725245329603	0.0398530703565101
"GIGYF1"	0.257658632430545	0.0220766837564043	0.0398589720521857
"CD79B"	0.37874364841355	0.022084647642772	0.0398717422307344
"ALS2CL"	0.393141301361786	0.0220873642261083	0.0398750382519343
"SPG7"	-0.335199936796138	0.022097993457217	0.0398926183918686
"HSD17B1"	0.147181718981945	0.022105594202934	0.0399047301313481
"PPM1K"	0.493558596952408	0.0221368258350864	0.0399594973410958
"BRF1"	0.269833419551005	0.0221392151342151	0.0399621985298218
"RCN3"	-0.348896795202368	0.0221454873929079	0.0399719081205431
"RERE"	0.267279338410688	0.0221610526245005	0.0399983897754626
"ZNF91"	0.284171028259607	0.0221851383619116	0.0400402472992062
"VPS53"	0.0952688513126737	0.0221875463027852	0.0400429784397538
"RSU1"	-0.14761627034949	0.0221955755619632	0.0400558540262591
"WNK2"	0.438444826843268	0.0222084604092501	0.040077490991347
"STK38"	-0.407134942130986	0.0222096698923556	0.0400780576446361
"TAF8"	-0.364468187502425	0.0222216139431787	0.0400979943410437
"NDUFC1"	-0.0535644773084642	0.022229277241352	0.0401102052980952
"COL4A5"	0.197227077042945	0.0222377483862192	0.0401228280528383
"HIF3A"	0.373252917596903	0.0222380657940546	0.0401228280528383
"N4BP3"	0.365206940701442	0.0222546318177053	0.0401510985461047
"ZNF33A"	0.248193348229288	0.0222634967517653	0.0401654732595133
"ZNF568"	0.332516722917838	0.0222956675897086	0.0402218911945261
"USP21"	-0.205454917659534	0.0223075813814579	0.0402417618826494
"HLA-DOA"	0.153571715184808	0.0223196191498638	0.0402618546076863
"ZNF609"	-0.433405003709809	0.0223276813311906	0.0402747745308224
"GCKR"	-0.222040167269901	0.0223390010025401	0.0402935690512911
"BMS1P6"	0.272456921182763	0.0223495490719978	0.0403109703500577
"ZNF316"	0.254146618851081	0.0223653462224586	0.0403378374181889
"TCF12"	-0.318748492264768	0.0223761235498218	0.0403556490004765
"RBM12B"	-0.371794939211064	0.0223800146178311	0.040360689836696
"MYSM1"	-0.242488485551553	0.0223813380868578	0.040360689836696
"CILP2"	-0.460256659809701	0.0223816239399624	0.040360689836696
"AOC3"	-0.781527670724129	0.0223841866620973	0.0403636848609519
"SLC44A5"	0.254354420134684	0.0223963830998565	0.0403840506835815
"FBXO45"	-0.12800279608476	0.0224011034638286	0.0403909349217272
"SPG11"	-0.225105078513602	0.0224518871146985	0.040479509560455
"MTM1"	0.120155304140003	0.0224520364940731	0.040479509560455
"UBTF"	0.0980120040608295	0.0224611793375535	0.0404939982504198
"AGO2"	-0.179820259798808	0.0224618822183601	0.0404939982504198
"LOC101928134"	0.0971615197120504	0.0224746907305556	0.0405154572979718
"PDCD4"	-0.294205873558161	0.0224856594686857	0.0405335981625784
"ACAP1"	-0.108307612439474	0.0224951780391424	0.0405491235377927
"DIRAS2"	0.180106661530414	0.0225253791690352	0.0406019279133845
"MKL1"	-0.451551485355501	0.0225361980084581	0.0406197929228204
"ZNF425"	0.188243979327767	0.0225416238215458	0.0406279363626412
"EIF4E"	-0.430004463523921	0.0225786401475965	0.0406930140718331
"LINC01503"	0.212400438846754	0.0225976540641371	0.0407256424778336
"CHMP1B"	-0.271688903567926	0.0226217686700079	0.0407674603823183
"GALNT6"	-0.281015901733689	0.0226263050793971	0.0407739938046988
"RBM41"	-0.194449514047383	0.0226554228411158	0.0408248220266932
"VILL"	0.328732538987258	0.0226724744616908	0.0408539039780753
"RBSN"	0.163414985314311	0.0226795980631628	0.0408650948474138
"SLC9A1"	0.235517001694984	0.0226877877396029	0.0408782056390365
"MAP3K13"	0.197560609893355	0.0227055296736207	0.0409085256661393
"DNM1"	0.0884084266124651	0.0227130172836151	0.0409203687925883
"PCSK5"	0.195265568315844	0.0227200971924538	0.0409314764700504
"SLC37A2"	-0.215982205683343	0.0227470496671276	0.04097838330792
"MEF2BNB-MEF2B"	-0.098919628287406	0.0227714760393017	0.0410207358267252
"HACD3"	-0.160482056776167	0.0227963731140218	0.0410639328298784
"NPPB"	-0.394040118288903	0.0228395986309872	0.0411401407143102
"LOC101928487"	0.246072506492805	0.0228526036779617	0.0411619096189172
"TRIM62"	0.514240494736854	0.0228546382565903	0.0411639176551151
"TMEM178B"	0.411581532843607	0.022864084325672	0.0411792739669931
"DNAJC9"	0.207621040631023	0.0228669334896264	0.0411827481896793
"HAP1"	0.202572360852254	0.0228697095892225	0.041186090551072
"RAB40AL"	0.154252202380678	0.0228781198719505	0.0411995788431585
"MTMR11"	-0.266078292222967	0.0228818186161075	0.0412045817165247
"POMC"	0.454086050869427	0.0229075975231819	0.0412493435826807
"LOC101927027"	-0.725596292596697	0.0229212870218483	0.0412723335190636
"MNX1-AS1"	-0.40123465434766	0.0229372516413313	0.0412994180496209
"TMEM184A"	-0.814853466492414	0.0229492446508512	0.0413193496497503
"BRD3"	0.27029158039713	0.0229819268236589	0.0413765282963786
"PEX16"	0.127827173072395	0.0230024728748399	0.0414118534185976
"USP42"	-0.290330763207915	0.0230137698205088	0.0414305250024815
"RAD23B"	-0.13772256588462	0.0230184115356057	0.0414372144914959
"NRXN1"	0.589372924560673	0.0230263925491257	0.0414499145287645
"MDN1"	-0.3956307004477	0.0230325552205961	0.0414593404702784
"FAM95B1"	0.135987508642988	0.0230376281602168	0.0414668041801192
"STK38L"	-0.182798561682818	0.0230435425875125	0.0414757818727061
"KDM2A"	-0.173207282550446	0.0230507403009667	0.0414870685209339
"ATP5D"	0.13051312855834	0.0230526304543962	0.0414888020193404
"PRSS22"	0.175887576604886	0.0230559438053248	0.0414930966645671
"GDPD2"	0.261578053967404	0.0230789344362457	0.0415328021563576
"MPRIP"	0.522547086747101	0.0230856695924213	0.0415432523130717
"TNFRSF9"	-0.309428949312579	0.0230984789001932	0.0415646317810007
"TPT1"	-0.0903592176909456	0.0231078076666106	0.0415797467103616
"TMEM71"	-0.539751448722864	0.0231137642217657	0.0415887927759647
"KMT2A"	-0.343708826221191	0.0231306704995112	0.0416175392513015
"CNTLN"	-0.876553921263916	0.0231357529053884	0.0416250103325922
"ALKBH5"	0.12153681778325	0.0231382660806945	0.0416278585322813
"KCNG1"	-0.321092092589778	0.0232160694785188	0.0417661550599159
"FBXL8"	-0.442685837629336	0.0232320987330798	0.0417933120663097
"BUB1"	-0.388369516088602	0.0232445699434532	0.0418140664143566
"KDM6B"	-0.281551063974301	0.0232638999004048	0.0418460972644749
"TRMT10A"	-0.4388377271015	0.0232642459588584	0.0418460972644749
"SP6"	-0.512789277898411	0.023273849227447	0.0418616885433275
"CECR2"	0.293360003992419	0.0232916011289165	0.0418919345814896
"C18orf8"	0.248974297085001	0.0232927528045607	0.0418923224641719
"GATA2-AS1"	-0.319028146092783	0.0233109101373163	0.0419232939847998
"SUMO1"	0.400347908385627	0.023332448909523	0.041960344091076
"CDH2"	0.088651776262859	0.023338514068094	0.0419695650768087
"C2orf69"	0.333989912697568	0.0233428815666283	0.0419757325483554
"TBC1D12"	0.597282453563533	0.0233526249959722	0.0419915662643524
"ZNF322"	0.148079193193585	0.0233588976204384	0.0420011579245647
"PCSK5"	0.491506570521489	0.0233622608535786	0.0420055177070048
"ANKRD36C"	0.402388240420808	0.0233642229115108	0.0420073579169879
"FNDC3A"	-0.259549812980247	0.0233675525334342	0.0420116566717433
"NEK4"	-0.199737068222082	0.0233713195439553	0.0420167414143107
"RPS19BP1"	0.08331791943213	0.0234012739373248	0.0420689032912479
"MATN2"	-0.127950464317813	0.0234446024874937	0.0421451029814945
"RBM5"	0.403820283180285	0.0234504189494993	0.0421538657925854
"SERHL2"	0.104119513340924	0.0234692916969318	0.0421860965977701
"FKBP5"	-0.151298492079527	0.023474970770709	0.0421944619263186
"SDHAF4"	0.622187230569108	0.0234758310936468	0.0421944619263186
